Name: CCTV1, URL: rtsp://60.13.27.115/PLTV/88888910/224/3221225567/10000100000000060000000000107347_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10050 ms, Speed: 0.00 M/s, Resolution: None
Name: 安徽卫视, URL: http://110.7.131.4:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10356 ms, Speed: 0.01 M/s, Resolution: None
Name: 安徽卫视, URL: http://110.7.131.193:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10751 ms, Speed: 0.01 M/s, Resolution: None
Name: 安徽卫视, URL: http://110.7.131.40:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10302 ms, Speed: 0.02 M/s, Resolution: None
Name: 安徽卫视, URL: http://61.138.128.226:19901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10750 ms, Speed: 0.01 M/s, Resolution: None
Name: 安徽卫视, URL: http://116.128.242.83:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10962 ms, Speed: 0.00 M/s, Resolution: None
Name: 安徽卫视, URL: http://61.163.181.78:9901/tsfile/live/1038_1.m3u8?key=txiptv&url=tvzb.com$订阅源, IPv_Type: ipv4, Date: None, Delay: 10831 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://1.195.30.9:19901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10636 ms, Speed: 0.05 M/s, Resolution: None
Name: 安徽卫视, URL: http://110.53.52.63:8888/newlive/live/hls/24/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10055 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://183.11.239.36:808/hls/40/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10826 ms, Speed: 0.01 M/s, Resolution: None
Name: 安徽卫视, URL: http://120.76.248.139/live/bfgd/4200000096.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 6361 ms, Speed: 1.38 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://113.195.7.56:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 4967 ms, Speed: 0.50 M/s, Resolution: 720x576
Name: 安徽卫视, URL: http://113.195.13.154:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10924 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: 安徽卫视, URL: http://1b6467f415.iok.la:9931/tsfile/live/1062_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10286 ms, Speed: 0.02 M/s, Resolution: None
Name: 安徽卫视, URL: http://61.136.172.236:9901/tsfile/live/0130_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10229 ms, Speed: 0.02 M/s, Resolution: None
Name: 安徽卫视, URL: http://121.33.239.242:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10408 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://58.221.214.82:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10339 ms, Speed: 0.05 M/s, Resolution: None
Name: 安徽卫视, URL: http://58.19.43.46:9901/tsfile/live/1040_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10349 ms, Speed: 0.03 M/s, Resolution: None
Name: 安徽卫视, URL: http://58.57.40.22:9901/tsfile/live/1033_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10306 ms, Speed: 0.00 M/s, Resolution: None
Name: 安徽卫视, URL: http://123.129.70.178:9901/tsfile/live/0130_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 安徽卫视, URL: http://111.61.236.247:9081/hls/27/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10337 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://222.219.183.103:8089/hls/32/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10349 ms, Speed: 0.19 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://182.150.23.74:808/hls/25/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10252 ms, Speed: 0.00 M/s, Resolution: None
Name: 安徽卫视, URL: http://gmxw.7766.org:808/hls/40/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10726 ms, Speed: 0.01 M/s, Resolution: None
Name: 安徽卫视, URL: http://221.226.51.220:50081/newlive/live/hls/36/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10421 ms, Speed: 0.03 M/s, Resolution: None
Name: 安徽卫视, URL: http://222.134.245.16:9901/tsfile/live/0130_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 3897 ms, Speed: 1.45 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://221.226.4.10:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10868 ms, Speed: 0.52 M/s, Resolution: None
Name: 安徽卫视, URL: http://221.226.215.162:352/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10979 ms, Speed: 0.10 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://218.29.168.146:352/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10398 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://218.58.136.82:352/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 11001 ms, Speed: 0.11 M/s, Resolution: None
Name: 安徽卫视, URL: http://61.156.228.12:8154/tsfile/live/0130_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10387 ms, Speed: 0.00 M/s, Resolution: None
Name: 安徽卫视, URL: http://42.48.105.224:9002/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 3605 ms, Speed: 1.63 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://118.122.189.74:9901/tsfile/live/0130_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10325 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://113.57.111.4:1111/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10141 ms, Speed: 0.01 M/s, Resolution: None
Name: 安徽卫视, URL: http://php.jdshipin.com/TVOD/hljyd.php?id=3221226391$订阅源, IPv_Type: ipv6, Date: None, Delay: 448 ms, Speed: 26.58 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://59.39.89.130:60901/tsfile/live/0125_6.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10647 ms, Speed: 0.33 M/s, Resolution: 1920x1080
Name: 安徽卫视, URL: http://222.169.85.8:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 安徽卫视, URL: http://124.116.183.146:9901/tsfile/live/0130_1.m3u8?key=txiptv#rtsp://116.176.26.19/PLTV/88888910/224/3221225536/10000100000000060000000000107316_0.smil#rtsp://116.176.26.18/PLTV/88888910/224/3221225536/10000100000000060000000000107316_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 安徽卫视, URL: http://113.57.93.165:9900/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10030 ms, Speed: 0.01 M/s, Resolution: None
Name: 安徽卫视, URL: http://124.128.73.58:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 安徽卫视, URL: http://60.172.130.146:352/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10081 ms, Speed: 0.02 M/s, Resolution: None
Name: 安徽卫视, URL: http://101.66.194.40:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10902 ms, Speed: 0.11 M/s, Resolution: 720x576
Name: 安徽卫视, URL: http://121.19.134.222:808/tsfile/live/1013_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10067 ms, Speed: 0.01 M/s, Resolution: None
Name: 安徽卫视, URL: http://183.66.15.146:60901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10799 ms, Speed: 0.05 M/s, Resolution: None
Name: 安徽卫视, URL: http://61.136.67.238:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10305 ms, Speed: 0.06 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: rtsp://116.176.26.18/PLTV/88888910/224/3221225546/10000100000000060000000000107326_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10007 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://180.95.143.19/PLTV/88888910/224/3221225546/10000100000000060000000000107326_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10025 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://116.176.26.19/PLTV/88888910/224/3221225546/10000100000000060000000000107326_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10007 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://60.13.39.19/PLTV/88888910/224/3221225546/10000100000000060000000000107326_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://124.152.124.50/PLTV/88888910/224/3221225529/10000100000000060000000000107309_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://115.85.205.19/PLTV/88888910/224/3221225529/10000100000000060000000000107309_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10041 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://60.13.27.115/PLTV/88888910/224/3221225529/10000100000000060000000000107309_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10050 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://115.85.232.19/PLTV/88888910/224/3221225546/10000100000000060000000000107326_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://60.13.23.179/PLTV/88888910/224/3221225546/10000100000000060000000000107326_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://221.7.61.147/PLTV/88888910/224/3221225546/10000100000000060000000000107326_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://60.13.39.18/PLTV/88888910/224/3221225546/10000100000000060000000000107326_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://123.147.112.17:8089/04000001/01000000004000000000000000000223?AuthInfo=xxx&userid=gf001&userid=gf001$订阅源, IPv_Type: ipv4, Date: None, Delay: 10007 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://115.153.254.81/PLTV/88888888/224/3221226652/46098366.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10026 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://115.153.233.154/PLTV/88888888/224/3221226652/46098366.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://115.153.212.72/PLTV/88888888/224/3221226652/46098366.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: rtsp://118.212.169.207:554/PLTV/88888888/224/3221227232/10000100000000060000000000680050_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10007 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://api2.52tb.xyz/info?id=26&token=20230218zdxlqr$订阅源, IPv_Type: ipv4, Date: None, Delay: 211 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://api3.52tb.xyz/info?id=26&token=20230402fxrjwi$订阅源, IPv_Type: ipv4, Date: None, Delay: 209 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://58.213.65.146:352/tsfile/live/0135_1.m3u8?key=txiptv$订阅源, IPv_Type: ipv4, Date: None, Delay: 10617 ms, Speed: 0.14 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://60.214.104.110:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0#rtsp://60.13.39.18/PLTV/88888910/224/3221225529/10000100000000060000000000107309_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10367 ms, Speed: 0.36 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://58.210.168.86:10800/newlive/live/hls/33/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10791 ms, Speed: 0.02 M/s, Resolution: None
Name: 天津卫视, URL: http://183.131.246.250:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10278 ms, Speed: 0.10 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://115.149.139.141:10001/tsfile/live/1036_1.m3u8?blog.ntnas.top#rtsp://60.13.39.19/PLTV/88888910/224/3221225546/10000100000000060000000000107326_0.smil#rtsp://180.95.143.19/PLTV/88888910/224/3221225546/10000100000000060000000000107326_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10355 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://60.223.224.176:8888/newlive/live/hls/42/live.m3u8?$订阅源, IPv_Type: ipv4, Date: None, Delay: 10182 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://182.91.124.224:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10830 ms, Speed: 0.01 M/s, Resolution: 720x576
Name: 天津卫视, URL: http://47.94.35.70:31420/tsfile/live/1019_1.m3u8?key=txiptv&url=tvzb.com$订阅源, IPv_Type: ipv4, Date: None, Delay: 10276 ms, Speed: 0.06 M/s, Resolution: 720x576
Name: 天津卫视, URL: http://123.129.70.178:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://110.7.131.231:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10878 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://110.7.131.146:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10385 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://116.117.104.248:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10374 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://116.117.104.34:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10715 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://110.7.131.4:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10356 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://110.7.131.193:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10751 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://110.7.131.40:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10302 ms, Speed: 0.02 M/s, Resolution: None
Name: 天津卫视, URL: http://110.53.52.63:8888/newlive/live/hls/42/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10055 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://183.11.239.36:808/hls/42/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10826 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://113.195.7.56:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 4967 ms, Speed: 0.50 M/s, Resolution: 720x576
Name: 天津卫视, URL: http://113.195.13.154:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10924 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: 天津卫视, URL: http://1b6467f415.iok.la:9931/tsfile/live/1064_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10286 ms, Speed: 0.02 M/s, Resolution: None
Name: 天津卫视, URL: http://61.138.128.226:19901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10750 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://58.220.219.14:9901/tsfile/live/0135_1.m3u8?key=txiptv$订阅源, IPv_Type: ipv4, Date: None, Delay: 10250 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://121.33.239.242:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10408 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://58.57.40.22:9901/tsfile/live/1034_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10306 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10229 ms, Speed: 0.02 M/s, Resolution: None
Name: 天津卫视, URL: http://36.32.174.67:60080/newlive/live/hls/26/live.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10784 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://110.7.131.79:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10364 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://111.61.236.247:9081/hls/29/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10337 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10962 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://182.150.23.74:808/hls/27/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10252 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://112.46.85.60:8009/hls/44/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10329 ms, Speed: 0.03 M/s, Resolution: None
Name: 天津卫视, URL: http://1.24.190.98:10080/hls/69/index.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10382 ms, Speed: 0.16 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://218.13.14.6:60050/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10561 ms, Speed: 0.02 M/s, Resolution: None
Name: 天津卫视, URL: http://182.91.124.60:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 2280 ms, Speed: 0.81 M/s, Resolution: 720x576
Name: 天津卫视, URL: http://113.15.109.216:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 4804 ms, Speed: 0.45 M/s, Resolution: 720x576
Name: 天津卫视, URL: http://222.173.108.238:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10762 ms, Speed: 0.39 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://221.226.215.162:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0#rtsp://60.13.23.179/PLTV/88888910/224/3221225546/10000100000000060000000000107326_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10979 ms, Speed: 0.10 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://218.29.168.146:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10398 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://218.58.136.82:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0#rtsp://116.176.26.19/PLTV/88888910/224/3221225529/10000100000000060000000000107309_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 11001 ms, Speed: 0.11 M/s, Resolution: None
Name: 天津卫视, URL: http://61.156.228.12:8154/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10387 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://42.48.105.224:9002/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 3605 ms, Speed: 1.63 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://221.226.4.10:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10868 ms, Speed: 0.52 M/s, Resolution: None
Name: 天津卫视, URL: http://113.57.111.4:1111/tsfile/live/1024_1.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 10141 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://php.jdshipin.com/TVOD/hljyd.php?id=3221226459$订阅源, IPv_Type: ipv6, Date: None, Delay: 448 ms, Speed: 26.58 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://61.136.67.238:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10305 ms, Speed: 0.06 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://124.116.183.146:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://183.66.15.146:60901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: 10799 ms, Speed: 0.05 M/s, Resolution: None
Name: 天津卫视, URL: http://124.128.73.58:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, IPv_Type: ipv4, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: rtsp://116.176.26.18/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10007 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: rtsp://180.95.143.19/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10025 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8$订阅源, IPv_Type: ipv4, Date: None, Delay: 66 ms, Speed: 1.45 M/s, Resolution: None
Name: 四川卫视, URL: rtsp://60.13.39.19/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: rtsp://115.85.205.19/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10041 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: rtsp://124.152.124.50/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: rtsp://116.176.26.19/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10007 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: rtsp://60.13.27.115/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10050 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: rtsp://60.13.39.18/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: rtsp://221.7.61.147/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: rtsp://60.13.23.179/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
Name: 四川卫视, URL: rtsp://115.85.232.19/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil$订阅源, IPv_Type: ipv4, Date: None, Delay: 10006 ms, Speed: 0.00 M/s, Resolution: None
